Protocol Name, Long Protocol Name, Attribute Name, Full Attribute Name, Attribute Type, Attribute Description
mmse, MultiMedia Messages Encapsulation, content_part_type, content_part_typeQ_PROTO_MMSE, bytes, "Message sub-part type."
mmse, MultiMedia Messages Encapsulation, content_part_id, content_part_idQ_PROTO_MMSE, bytes, "Message sub-part ID."
mmse, MultiMedia Messages Encapsulation, content_part_filename, content_part_filenameQ_PROTO_MMSE, bytes, "Name of the file containing the current message sub-part data."
mount, Mount, flavor, flavorQ_PROTO_MOUNT, uint32, "Authentification supported by the server"
mount, Mount, flavors, flavorsQ_PROTO_MOUNT, uint32, "Number of authentification flavors supported by the server"
mount, Mount, length_fhandle, length_fhandleQ_PROTO_MOUNT, uint32, "Length of the file handle"
mount, Mount, status, statusQ_PROTO_MOUNT, uint32, "Information status on the request process."
mount, Mount, path_value, path_valueQ_PROTO_MOUNT, bytes, "Value of the data path string."
mount, Mount, path_length, path_lengthQ_PROTO_MOUNT, uint32, "Length of the data path string."
mpegts, MPEG-Transport Stream, chunk_len, chunk_lenQ_PROTO_MPEGTS, uint32, "Data length."
mplus_messenger, M+ Messenger, service_id, service_idQ_PROTO_MPLUS_MESSENGER, uint32, "Composite 32-bit integer value defining the service currently used. The first byte (LSB) gives the generic service definition, the second byte gives an advanced service definition for specific cases (example: File Transfer)."
mplus_messenger, M+ Messenger, service, serviceQ_PROTO_MPLUS_MESSENGER, bytes, "Current service identification string."
mplus_messenger, M+ Messenger, service_stats, service_statsQ_PROTO_MPLUS_MESSENGER, bytes, "Composite attribute containing the packet metrics used for each new service type detection, extracting when performing STATISCAL detection method only. Note: this attribute won't be extracted in case of session expiration (eg. when the current service is not ended properly by the user)."
msrp, Message Session Relay Protocol, session_id, session_idQ_PROTO_MSRP, bytes, "Uniquely identifies the current user session."
msrp, Message Session Relay Protocol, authority, authorityQ_PROTO_MSRP, bytes, "Authority part of an MSRP uri"
msrp, Message Session Relay Protocol, uri, uriQ_PROTO_MSRP, bytes, "MSRP uri"
msrp, Message Session Relay Protocol, path_type, path_typeQ_PROTO_MSRP, bytes, "path_entry attribute type."
myspace, MySpace.com, query_raw, query_rawQ_PROTO_MYSPACE, bytes, "Contains the query sent to the search engine as indicated in the URL."
myspace, MySpace.com, query_text, query_textQ_PROTO_MYSPACE, bytes, "Query sent to the search engine."
myspace, MySpace.com, password, passwordQ_PROTO_MYSPACE, bytes, "User's password string."
myspace, MySpace.com, nickname, nicknameQ_PROTO_MYSPACE, bytes, "User's profile displayed name."
myspace, MySpace.com, name, nameQ_PROTO_MYSPACE, bytes, "Name the user."
myspace, MySpace.com, login, loginQ_PROTO_MYSPACE, bytes, "User's login string."
mysql, MySQL Protocol, login, loginQ_PROTO_MYSQL, bytes, "User's login string."
mysql, MySQL Protocol, base, baseQ_PROTO_MYSQL, bytes, "Database name."
mysql, MySQL Protocol, query, queryQ_PROTO_MYSQL, bytes, "SQL query."
nbns, Netbios Name Service, service, serviceQ_PROTO_NBNS, bytes, "Current service identification string."
nbns, Netbios Name Service, query, queryQ_PROTO_NBNS, bytes, "Query sent."
netbios, Netbios, caller, callerQ_PROTO_NETBIOS, bytes, "Name of the caller."
netbios, Netbios, callee, calleeQ_PROTO_NETBIOS, bytes, "Name of the called member."
netbsd_update, NetBSD Updates, package_name, package_nameQ_PROTO_NETBSD_UPDATE, bytes, "Software package name."
netflix, Netflix.com, login, loginQ_PROTO_NETFLIX, bytes, "User's login string."
netflix, Netflix.com, video_duration, video_durationQ_PROTO_NETFLIX, bytes, "Duration of the video in seconds."
netflix, Netflix.com, videoid, videoidQ_PROTO_NETFLIX, bytes, "Netflix video identifier."
netflix, Netflix.com, title, titleQ_PROTO_NETFLIX, bytes, "Title of the movie."
netflix, Netflix.com, description, descriptionQ_PROTO_NETFLIX, bytes, "Synopsis of the movie."
netflix, Netflix.com, date, dateQ_PROTO_NETFLIX, bytes, "Release date of the movie."
netlog, Netlog.com, login, loginQ_PROTO_NETLOG, bytes, "User's login string."
netlog, Netlog.com, password, passwordQ_PROTO_NETLOG, bytes, "User's password string."
netlog, Netlog.com, is_mobile_service, is_mobile_serviceQ_PROTO_NETLOG, uint32, "Whether or not the access was made through a mobile device."
nfs, Network File System, version, versionQ_PROTO_NFS, bytes, "Used version"
nfs, Network File System, filename, filenameQ_PROTO_NFS, bytes, "Accessed, written or read file name."
nfs, Network File System, offset, offsetQ_PROTO_NFS, uint64, "Offset of the written/read file. Extracted on READ and WRITE procedure replies."
nfs, Network File System, filesize, filesizeQ_PROTO_NFS, uint64, "Size of the file."
nfs, Network File System, uid, uidQ_PROTO_NFS, uint32, "Generic user ID."
nfs, Network File System, gid, gidQ_PROTO_NFS, uint32, "Identifier of the file owner's group (see page 21 of RFC 1813)."
nfs, Network File System, mode, modeQ_PROTO_NFS, uint32, "Protection mode bits (see page 22 of RFC 1813)."
nfs, Network File System, type_string, type_stringQ_PROTO_NFS, bytes, "File type (see page 19 of RFC 1813)."
niconico_douga, Nicovideo.jp (aka Nico Nico Douga), query_text, query_textQ_PROTO_NICONICO_DOUGA, bytes, "Decoded query text."
niconico_douga, Nicovideo.jp (aka Nico Nico Douga), query_raw, query_rawQ_PROTO_NICONICO_DOUGA, bytes, "Query in raw HTML"
niconico_douga, Nicovideo.jp (aka Nico Nico Douga), video_duration, video_durationQ_PROTO_NICONICO_DOUGA, bytes, "Duration of the video in seconds."
niconico_douga, Nicovideo.jp (aka Nico Nico Douga), videoid, videoidQ_PROTO_NICONICO_DOUGA, bytes, "Nico nico video identifier."
niconico_douga, Nicovideo.jp (aka Nico Nico Douga), tag, tagQ_PROTO_NICONICO_DOUGA, bytes, "Video tag."
niconico_douga, Nicovideo.jp (aka Nico Nico Douga), title, titleQ_PROTO_NICONICO_DOUGA, bytes, "Title of the video."
niconico_douga, Nicovideo.jp (aka Nico Nico Douga), description, descriptionQ_PROTO_NICONICO_DOUGA, bytes, "Synopsis of the video."
niconico_douga, Nicovideo.jp (aka Nico Nico Douga), date, dateQ_PROTO_NICONICO_DOUGA, bytes, "Release date of the video."
niconico_douga, Nicovideo.jp (aka Nico Nico Douga), nickname, nicknameQ_PROTO_NICONICO_DOUGA, bytes, "User nickname."
niconico_douga, Nicovideo.jp (aka Nico Nico Douga), login, loginQ_PROTO_NICONICO_DOUGA, bytes, "User's login string."
nntp, Network News Transport Protocol, sender, senderQ_PROTO_NNTP, bytes, "Full address of email sender (alias followed by email address)."
nntp, Network News Transport Protocol, login, loginQ_PROTO_NNTP, bytes, "User's login string."
nntp, Network News Transport Protocol, password, passwordQ_PROTO_NNTP, bytes, "User's password string."
nntp, Network News Transport Protocol, newsgroup, newsgroupQ_PROTO_NNTP, bytes, "Newsgroup name."
nntp, Network News Transport Protocol, subject, subjectQ_PROTO_NNTP, bytes, "Message subject."
nntp, Network News Transport Protocol, header_raw, header_rawQ_PROTO_NNTP, bytes, "One NNTP header line (field and value)."
nntp, Network News Transport Protocol, attach_filename, attach_filenameQ_PROTO_NNTP, bytes, "Attachment name."
ntp, Network Time Protocol, reference_clock, reference_clockQ_PROTO_NTP, string, "Reference clock IP address."
odnoklassniki, Odnoklassniki.ru, contact_alias, contact_aliasQ_PROTO_ODNOKLASSNIKI, bytes, "Alias of a contact."
odnoklassniki, Odnoklassniki.ru, group_name, group_nameQ_PROTO_ODNOKLASSNIKI, bytes, "Name of the group the user has subscribed to."
odnoklassniki, Odnoklassniki.ru, password, passwordQ_PROTO_ODNOKLASSNIKI, bytes, "User's password string."
odnoklassniki, Odnoklassniki.ru, login, loginQ_PROTO_ODNOKLASSNIKI, bytes, "User's login string."
oovoo, Oovoo, login, loginQ_PROTO_OOVOO, bytes, "User's login string."
openbsd_update, OpenBSD Updates, package_name, package_nameQ_PROTO_OPENBSD_UPDATE, bytes, "Software package name."
openvpn, OpenVPN, seq, seqQ_PROTO_OPENVPN, uint32, "Sequence number"
opera_update, Opera Update, new_version, new_versionQ_PROTO_OPERA_UPDATE, bytes, "New version of Opera which will be installed."
opera_update, Opera Update, current_version, current_versionQ_PROTO_OPERA_UPDATE, bytes, "Opera version currently installed."
orangemail, Orange webmail, draft, draftQ_PROTO_ORANGEMAIL, uint32, "Indicates if the email is a draft or has really been posted"
orangemail, Orange webmail, attach_id, attach_idQ_PROTO_ORANGEMAIL, bytes, "Attachment identifier."
orangemail, Orange webmail, attach_filename, attach_filenameQ_PROTO_ORANGEMAIL, bytes, "Attachment name."
orangemail, Orange webmail, date, dateQ_PROTO_ORANGEMAIL, bytes, "Message date."
orangemail, Orange webmail, receiver_type, receiver_typeQ_PROTO_ORANGEMAIL, bytes, "Type of the email receiver."
orangemail, Orange webmail, receiver_alias, receiver_aliasQ_PROTO_ORANGEMAIL, bytes, "Name of email receiver (included cc and bcc receivers)."
orangemail, Orange webmail, receiver_email, receiver_emailQ_PROTO_ORANGEMAIL, bytes, "Email address of message receiver (included cc and bcc receivers)."
orangemail, Orange webmail, receiver, receiverQ_PROTO_ORANGEMAIL, bytes, "Full address of email receiver (including cc and bcc receivers)."
orangemail, Orange webmail, sender_alias, sender_aliasQ_PROTO_ORANGEMAIL, bytes, "Name of the email sender."
orangemail, Orange webmail, sender_email, sender_emailQ_PROTO_ORANGEMAIL, bytes, "Email address of the email sender."
orangemail, Orange webmail, sender, senderQ_PROTO_ORANGEMAIL, bytes, "Full address of email sender (alias followed by email address)."
orangemail, Orange webmail, subject, subjectQ_PROTO_ORANGEMAIL, bytes, "Message subject."
orangemail, Orange webmail, msg_id, msg_idQ_PROTO_ORANGEMAIL, bytes, "Identifier of the message."
orangemail, Orange webmail, action, actionQ_PROTO_ORANGEMAIL, bytes, "Indicates if the message is read (Read) or composed (Compose)."
orangemail, Orange webmail, folder, folderQ_PROTO_ORANGEMAIL, bytes, "Indicates the directory from where messages are read."
orangemail, Orange webmail, msglist_date, msglist_dateQ_PROTO_ORANGEMAIL, bytes, "Message date in a message list."
orangemail, Orange webmail, msglist_subject, msglist_subjectQ_PROTO_ORANGEMAIL, bytes, "Message subject in a message list."
orangemail, Orange webmail, msglist_sender_alias, msglist_sender_aliasQ_PROTO_ORANGEMAIL, bytes, "Name of email sender."
orangemail, Orange webmail, msglist_sender, msglist_senderQ_PROTO_ORANGEMAIL, bytes, "Full address of email sender (alias and email address)."
orangemail, Orange webmail, msglist_receiver_alias, msglist_receiver_aliasQ_PROTO_ORANGEMAIL, bytes, "Name of email receiver."
orangemail, Orange webmail, msglist_receiver, msglist_receiverQ_PROTO_ORANGEMAIL, bytes, "Full address of email receiver in a message list."
orangemail, Orange webmail, msglist_folder, msglist_folderQ_PROTO_ORANGEMAIL, bytes, "Indicates the directory from a message list."
orangemail, Orange webmail, contact_alias, contact_aliasQ_PROTO_ORANGEMAIL, bytes, "Alias of a contact."
orangemail, Orange webmail, contact_email, contact_emailQ_PROTO_ORANGEMAIL, bytes, "Email address of a contact."
orangemail, Orange webmail, contact_firstname, contact_firstnameQ_PROTO_ORANGEMAIL, bytes, "Contact first name."
orangemail, Orange webmail, contact_lastname, contact_lastnameQ_PROTO_ORANGEMAIL, bytes, "Contact last name."
orangemail, Orange webmail, msglist_msgid, msglist_msgidQ_PROTO_ORANGEMAIL, bytes, "Message identifier."
orangemail, Orange webmail, attach_size, attach_sizeQ_PROTO_ORANGEMAIL, uint32, "Attached file MIME size."
orangemail, Orange webmail, login, loginQ_PROTO_ORANGEMAIL, bytes, "User's login string."
ospf, Open Shortest Path First, router_id, router_idQ_PROTO_OSPF, string, "Router Id."
ospf, Open Shortest Path First, area_id, area_idQ_PROTO_OSPF, string, "The Area ID of the area to which the attached network belongs."
ospf, Open Shortest Path First, netmask, netmaskQ_PROTO_OSPF, string, "The network mask associated with this interface."
ospf, Open Shortest Path First, dead_interval, dead_intervalQ_PROTO_OSPF, uint32, "The number of seconds before declaring a silent router down."
ospf, Open Shortest Path First, designed_router, designed_routerQ_PROTO_OSPF, string, "The identity of the Designated Router for this network, in the view of the sending router>."
ospf, Open Shortest Path First, backup_router, backup_routerQ_PROTO_OSPF, string, "The identity of the Backup Designated Router for this network, in the view of the sending router."
ospf, Open Shortest Path First, neighbor, neighborQ_PROTO_OSPF, string, "The Router IDs of each router from whom valid Hello packets have been seen recently on the network."
ospf, Open Shortest Path First, ls_type, ls_typeQ_PROTO_OSPF, uint32, "The type of the LSA."
ospf, Open Shortest Path First, ls_id, ls_idQ_PROTO_OSPF, string, "This field identifies the portion of the internet environment that is being described by the LSA."
ospf, Open Shortest Path First, ls_adv_router, ls_adv_routerQ_PROTO_OSPF, string, "The Router ID of the router that originated the LSA."
ospf, Open Shortest Path First, ls_seq_number, ls_seq_numberQ_PROTO_OSPF, uint32, "Detects old or duplicate LSAs."
ospf, Open Shortest Path First, ls_netmask, ls_netmaskQ_PROTO_OSPF, string, "The IP address mask for the network."
ospf, Open Shortest Path First, ls_metric, ls_metricQ_PROTO_OSPF, uint32, "The cost of this route."
ospf, Open Shortest Path First, ls_attach_router, ls_attach_routerQ_PROTO_OSPF, string, "The Router IDs of each of the routers attached to the network."
ospf, Open Shortest Path First, link_id, link_idQ_PROTO_OSPF, string, "Identifies the object that this router link connects to."
ospf, Open Shortest Path First, link_data, link_dataQ_PROTO_OSPF, string, "For connections to stub networks, Link Data specifies the network's IP address mask. For unnumbered point-to-point connections, it specifies the interface's MIB-II [Ref8] ifIndex value. For the other link types it specifies the router interface's IP address."
ospf, Open Shortest Path First, dd_seq_nbr, dd_seq_nbrQ_PROTO_OSPF, uint32, "Used to sequence the collection of Database Description Packets."
ospf, Open Shortest Path First, external_fwd_addr, external_fwd_addrQ_PROTO_OSPF, string, "Data traffic for the advertised destination will be forwarded to this address."
ospf, Open Shortest Path First, external_route_tag, external_route_tagQ_PROTO_OSPF, uint32, "A 32-bit field attached to each external route."
owa, Outlook Web App, end, endQ_PROTO_OWA, Void, "Indicates the end of a top level event."
owa, Outlook Web App, msglist_sender, msglist_senderQ_PROTO_OWA, bytes, "Full address of email sender (alias and email address)."
owa, Outlook Web App, msglist_receiver_alias, msglist_receiver_aliasQ_PROTO_OWA, bytes, "Name of email receiver."
owa, Outlook Web App, msglist_receiver_entry, msglist_receiver_entryQ_PROTO_OWA, bool, "Parent entry for a receiver in a message list."
owa, Outlook Web App, contact_email, contact_emailQ_PROTO_OWA, bytes, "Email address of a contact."
owa, Outlook Web App, contact_alias, contact_aliasQ_PROTO_OWA, bytes, "Alias of a contact."
owa, Outlook Web App, contact_entry, contact_entryQ_PROTO_OWA, bool, "This attribute groups information about a contact."
owa, Outlook Web App, draft, draftQ_PROTO_OWA, uint32, "Indicates if the email is a draft or has really been posted"
owa, Outlook Web App, receiver, receiverQ_PROTO_OWA, bytes, "Full address of email receiver (including cc and bcc receivers)."
owa, Outlook Web App, receiver_email, receiver_emailQ_PROTO_OWA, bytes, "Email address of message receiver (included cc and bcc receivers)."
owa, Outlook Web App, receiver_alias, receiver_aliasQ_PROTO_OWA, bytes, "Name of email receiver (included cc and bcc receivers)."
owa, Outlook Web App, receiver_type, receiver_typeQ_PROTO_OWA, bytes, "Type of the email receiver."
owa, Outlook Web App, receiver_entry, receiver_entryQ_PROTO_OWA, bool, "Parent entry, for different elements belonging to the email receiver."
owa, Outlook Web App, date, dateQ_PROTO_OWA, bytes, "Message date."
owa, Outlook Web App, sender, senderQ_PROTO_OWA, bytes, "Full address of email sender (alias followed by email address)."
owa, Outlook Web App, sender_email, sender_emailQ_PROTO_OWA, bytes, "Email address of the email sender."
owa, Outlook Web App, sender_alias, sender_aliasQ_PROTO_OWA, bytes, "Name of the email sender."
owa, Outlook Web App, sender_entry, sender_entryQ_PROTO_OWA, bool, "Parent entry, for different elements belonging to the sender."
owa, Outlook Web App, msg_id, msg_idQ_PROTO_OWA, bytes, "Identifier of the message."
owa, Outlook Web App, subject, subjectQ_PROTO_OWA, bytes, "Message subject."
owa, Outlook Web App, action, actionQ_PROTO_OWA, bytes, "Indicates if the message is read (Read) or composed (Compose)."
